Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,55.580002,57.310001,55.549999,57.220001,52.511326,32527100
2022-01-04,58.000000,59.430000,57.810001,59.200001,54.328384,39978800
2022-01-05,59.779999,60.439999,59.099998,59.189999,54.319202,45402000
2022-01-06,60.580002,60.849998,59.660000,60.509998,55.530582,37340700
2022-01-07,60.740002,61.500000,60.320000,61.340000,56.292286,35584600
2022-01-10,61.480000,61.599998,60.349998,61.150002,56.117916,33236500
2022-01-11,61.680000,63.340000,61.160000,63.230000,58.026756,38443900
2022-01-12,63.570000,63.740002,62.889999,63.349998,58.136879,30248400
2022-01-13,63.349998,63.860001,62.770000,63.029999,57.843208,29777000
2022-01-14,63.090000,64.610001,63.049999,64.510002,59.201420,32400500
2022-01-18,65.199997,65.529999,63.779999,64.769997,59.440022,41066700
2022-01-19,65.269997,65.339996,63.790001,64.300003,59.008701,32989000
2022-01-20,63.880001,65.419998,63.580002,63.709999,58.467251,41990400
2022-01-21,62.990002,63.389999,61.790001,62.450001,57.310936,57269800
2022-01-24,60.970001,63.090000,59.840000,62.869999,57.696381,62252800
2022-01-25,62.630001,65.550003,61.470001,65.309998,59.935593,59217200
2022-01-26,66.000000,66.529999,64.489998,65.199997,59.834641,65362700
2022-01-27,66.349998,67.059998,64.820000,65.910004,60.486217,54450700
2022-01-28,65.470001,66.269997,64.260002,65.629997,60.229252,52651200
2022-01-31,65.480003,66.339996,64.440002,65.919998,60.495388,31649200
2022-02-01,65.529999,68.430000,65.379997,68.269997,62.652000,45222300
2022-02-02,67.919998,68.620003,67.080002,68.489998,62.853901,32598500
2022-02-03,68.209999,68.349998,67.099998,67.839996,62.257381,30981300
2022-02-04,68.699997,70.000000,68.540001,68.900002,63.230167,40866700
2022-02-07,68.570000,70.430000,68.050003,69.779999,64.037750,32582500
2022-02-08,69.570000,69.709999,67.800003,68.279999,62.661179,37882100
2022-02-09,68.440002,69.379997,68.269997,68.849998,63.184277,35395700
2022-02-10,68.510002,69.739998,67.970001,68.419998,62.789658,37821600
2022-02-11,68.879997,70.500000,68.449997,70.410004,64.615898,46517000
2022-02-14,69.980003,70.059998,67.930000,68.750000,63.092506,49816500
2022-02-15,67.059998,68.190002,66.680000,68.029999,62.431767,43046100
2022-02-16,68.570000,69.769997,68.160004,68.580002,62.936493,36722100
2022-02-17,68.519997,69.190002,67.940002,68.470001,62.835541,33811400
2022-02-18,67.500000,68.589996,67.389999,68.050003,62.450115,31645800
2022-02-22,70.110001,70.110001,65.940002,66.949997,61.440628,46501400
2022-02-23,67.339996,68.160004,66.949997,67.639999,62.073853,33979000
2022-02-24,69.080002,69.160004,65.360001,67.110001,61.587467,61742900
2022-02-25,67.260002,68.949997,67.260002,68.879997,63.211800,39211500
2022-02-28,68.389999,70.660004,68.010002,70.580002,64.771912,48197100
2022-03-01,71.209999,72.489998,70.290001,71.290001,65.423492,62115500
2022-03-02,72.379997,73.500000,72.029999,72.919998,66.919357,45454100
2022-03-03,72.209999,73.620003,72.059998,73.120003,67.102898,44559900
2022-03-04,73.110001,75.269997,72.919998,75.230003,69.039261,52608400
2022-03-07,76.010002,77.559998,74.639999,76.339996,70.057915,65607400
2022-03-08,78.080002,80.220001,75.330002,77.540001,71.159172,98027200
2022-03-09,74.699997,76.940002,73.500000,75.169998,68.984207,87018200
2022-03-10,76.059998,77.669998,75.519997,77.470001,71.094933,68901300
2022-03-11,76.230003,77.809998,76.110001,76.849998,70.525940,45918900
2022-03-14,75.209999,75.739998,73.550003,74.550003,68.415222,50745000
2022-03-15,71.660004,72.650002,70.440002,71.820000,65.909882,62362200
2022-03-16,72.089996,72.720001,70.739998,71.489998,65.607025,53768100
2022-03-17,72.760002,74.139999,72.309998,73.949997,67.864601,38478200
