Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,7197.399902,7245.660156,7195.819824,7217.220215,7217.220215,54644700
2022-01-04,7273.569824,7332.209961,7250.240234,7317.410156,7317.410156,77540000
2022-01-05,7320.479980,7384.859863,7313.529785,7376.370117,7376.370117,0
2022-01-06,7264.000000,7316.060059,7240.879883,7249.660156,7249.660156,89793800
2022-01-07,7250.790039,7269.649902,7178.180176,7219.479980,7219.479980,78597800
2022-01-10,7245.209961,7250.240234,7105.549805,7115.770020,7115.770020,80610700
2022-01-11,7185.209961,7227.709961,7160.439941,7183.379883,7183.379883,71633500
2022-01-12,7235.470215,7249.879883,7183.379883,7237.189941,7237.189941,85271800
2022-01-13,7215.479980,7227.350098,7166.939941,7201.140137,7201.140137,81834900
2022-01-14,7132.589844,7171.399902,7119.009766,7143.000000,7143.000000,79772300
2022-01-17,7167.529785,7213.700195,7148.979980,7201.640137,7201.640137,53465300
2022-01-18,7172.430176,7175.459961,7098.189941,7133.830078,7133.830078,78561500
2022-01-19,7104.109863,7211.240234,7104.109863,7172.979980,7172.979980,84173800
2022-01-20,7190.020020,7199.970215,7123.620117,7194.160156,7194.160156,76932800
2022-01-21,7088.439941,7122.060059,7013.490234,7068.589844,7068.589844,110697300
2022-01-24,7014.839844,7070.919922,6754.240234,6787.790039,6787.790039,0
2022-01-25,6870.270020,6890.540039,6776.799805,6837.959961,6837.959961,98212900
2022-01-26,6901.740234,7024.140137,6901.740234,6981.959961,6981.959961,0
2022-01-27,6879.640137,7053.450195,6873.600098,7023.799805,7023.799805,100076500
2022-01-28,7043.430176,7053.000000,6846.220215,6965.879883,6965.879883,106663500
2022-01-31,7039.709961,7043.220215,6937.100098,6999.200195,6999.200195,90912900
2022-02-01,7052.299805,7105.229980,7035.910156,7099.490234,7099.490234,81607500
2022-02-02,7117.450195,7150.540039,7109.299805,7115.270020,7115.270020,0
2022-02-03,7115.299805,7125.580078,6995.410156,7005.629883,7005.629883,88710000
2022-02-04,7049.799805,7066.439941,6914.770020,6951.379883,6951.379883,0
2022-02-07,6987.169922,7025.589844,6929.709961,7009.250000,7009.250000,72651700
2022-02-08,7008.200195,7085.640137,6994.149902,7028.410156,7028.410156,95664200
2022-02-09,7086.339844,7146.310059,7086.339844,7130.879883,7130.879883,86888200
2022-02-10,7141.689941,7169.629883,7051.600098,7101.549805,7101.549805,86508200
2022-02-11,7025.500000,7071.009766,6992.089844,7011.600098,7011.600098,82859100
2022-02-14,6868.069824,6875.310059,6757.330078,6852.200195,6852.200195,117972900
2022-02-15,6830.740234,6983.140137,6823.450195,6979.970215,6979.970215,92474100
2022-02-16,7009.689941,7031.930176,6931.089844,6964.979980,6964.979980,74789000
2022-02-17,6999.129883,7017.069824,6905.689941,6946.819824,6946.819824,90183200
2022-02-18,6951.830078,6995.620117,6895.089844,6929.629883,6929.629883,87348900
2022-02-21,6984.310059,6986.830078,6744.129883,6788.339844,6788.339844,0
2022-02-22,6633.740234,6834.770020,6633.740234,6787.600098,6787.600098,101457400
2022-02-23,6801.660156,6904.810059,6768.379883,6780.669922,6780.669922,86393600
2022-02-24,6496.250000,6617.089844,6432.890137,6521.049805,6521.049805,207949400
2022-02-25,6571.950195,6762.779785,6521.560059,6752.430176,6752.430176,152427400
2022-02-28,6620.479980,6684.540039,6516.160156,6658.830078,6658.830078,171929700
2022-03-01,6646.160156,6662.250000,6396.490234,6396.490234,6396.490234,171611200
2022-03-02,6359.979980,6544.149902,6312.299805,6498.020020,6498.020020,169994900
2022-03-03,6488.250000,6543.770020,6361.600098,6378.370117,6378.370117,132457000
2022-03-04,6308.339844,6321.089844,6061.660156,6061.660156,6061.660156,180586100
2022-03-07,5887.830078,6115.229980,5756.379883,5982.270020,5982.270020,243010200
2022-03-08,5906.620117,6169.600098,5903.100098,5962.959961,5962.959961,168209400
2022-03-09,6131.279785,6387.830078,6122.799805,6387.830078,6387.830078,189777300
2022-03-10,6376.569824,6380.770020,6166.109863,6207.200195,6207.200195,148747200
2022-03-11,6233.120117,6466.120117,6165.410156,6260.250000,6260.250000,136389500
2022-03-14,6298.959961,6421.080078,6271.819824,6369.939941,6369.939941,113227400
2022-03-15,6294.720215,6383.750000,6206.049805,6355.000000,6355.000000,102702800
2022-03-16,6484.330078,6680.000000,6481.700195,6588.640137,6588.640137,145251100
2022-03-17,6617.229980,6635.310059,6530.790039,6612.520020,6612.520020,100583800
2022-03-18,6613.950195,6620.240234,6499.589844,6620.240234,6620.240234,191790200
2022-03-21,6608.790039,6642.459961,6574.069824,6582.330078,6582.330078,78342900
2022-03-22,6586.649902,6666.839844,6578.910156,6659.410156,6659.410156,79017900
2022-03-23,6674.680176,6684.700195,6559.310059,6581.430176,6581.430176,76824400
2022-03-24,6593.149902,6636.580078,6541.319824,6555.770020,6555.770020,82199900
2022-03-25,6569.450195,6615.899902,6538.799805,6553.680176,6553.680176,73936900
2022-03-28,6578.720215,6683.700195,6572.009766,6589.109863,6589.109863,78385700
2022-03-29,6675.149902,6829.399902,6658.779785,6792.160156,6792.160156,110146300
2022-03-30,6771.089844,6771.089844,6705.689941,6741.589844,6741.589844,80090300
2022-03-31,6759.419922,6776.129883,6658.740234,6659.870117,6659.870117,81436400
2022-04-01,6672.979980,6708.560059,6635.270020,6684.310059,6684.310059,65149500
2022-04-04,6709.600098,6745.220215,6641.609863,6731.370117,6731.370117,65186300
2022-04-05,6731.339844,6743.620117,6603.439941,6645.509766,6645.509766,103817600
2022-04-06,6634.830078,6643.750000,6442.439941,6498.830078,6498.830078,104806100
2022-04-07,6530.819824,6582.339844,6451.100098,6461.680176,6461.680176,94476400
2022-04-08,6540.200195,6581.560059,6494.629883,6548.220215,6548.220215,91669300
2022-04-11,6558.529785,6614.959961,6502.140137,6555.810059,6555.810059,87321100
2022-04-12,6454.250000,6570.750000,6424.970215,6537.410156,6537.410156,84720600
2022-04-13,6519.160156,6563.959961,6478.450195,6542.140137,6542.140137,72469400
2022-04-14,6557.660156,6607.549805,6541.899902,6589.350098,6589.350098,79048700
2022-04-19,6545.970215,6566.799805,6494.330078,6534.790039,6534.790039,0
2022-04-20,6557.959961,6636.549805,6542.209961,6624.910156,6624.910156,87010800
2022-04-21,6642.709961,6757.750000,6636.790039,6715.100098,6715.100098,88762200
2022-04-22,6618.689941,6654.640137,6572.870117,6581.419922,6581.419922,83469100
2022-04-25,6450.899902,6512.259766,6408.709961,6449.379883,6449.379883,94933200
2022-04-26,6520.009766,6535.919922,6412.490234,6414.569824,6414.569824,95230800
2022-04-27,6427.399902,6474.959961,6338.609863,6445.259766,6445.259766,92040000
2022-04-28,6520.529785,6575.950195,6435.750000,6508.140137,6508.140137,76048900
2022-04-29,6557.660156,6601.149902,6514.100098,6533.770020,6533.770020,83799400
2022-05-02,6469.310059,6474.810059,6308.470215,6425.609863,6425.609863,87523700
2022-05-03,6463.729980,6507.129883,6423.029785,6476.180176,6476.180176,83360000
2022-05-04,6482.259766,6494.990234,6395.680176,6395.680176,6395.680176,72296900
2022-05-05,6549.490234,6558.910156,6350.660156,6368.399902,6368.399902,96424000
2022-05-06,6318.660156,6322.430176,6213.640137,6258.359863,6258.359863,113118300
2022-05-09,6207.149902,6260.850098,6086.020020,6086.020020,6086.020020,91595000
2022-05-10,6151.520020,6206.560059,6116.910156,6116.910156,6116.910156,90242000
2022-05-11,6173.100098,6269.729980,6137.240234,6269.729980,6269.729980,106223700
2022-05-12,6130.689941,6238.250000,6098.220215,6206.259766,6206.259766,105839000
2022-05-13,6250.160156,6363.240234,6238.790039,6362.680176,6362.680176,85955800
2022-05-16,6315.680176,6369.049805,6286.020020,6347.770020,6347.770020,75092100
2022-05-17,6379.339844,6448.330078,6373.729980,6430.189941,6430.189941,86952900
2022-05-18,6440.299805,6455.799805,6342.669922,6352.939941,6352.939941,80314700
2022-05-19,6279.689941,6288.990234,6196.189941,6272.709961,6272.709961,86227400
2022-05-20,6305.459961,6377.580078,6264.839844,6285.240234,6285.240234,92863400
2022-05-23,6350.879883,6358.740234,6263.959961,6358.740234,6358.740234,82641900
2022-05-24,6282.319824,6322.740234,6243.839844,6253.140137,6253.140137,72012900
2022-05-25,6296.279785,6319.290039,6229.839844,6298.640137,6298.640137,75143000
2022-05-26,6301.490234,6424.879883,6298.450195,6410.580078,6410.580078,66120600
2022-05-27,6445.250000,6519.729980,6424.850098,6515.750000,6515.750000,70892100
2022-05-30,6547.859863,6582.049805,6536.770020,6562.390137,6562.390137,69803300
2022-05-31,6539.859863,6543.419922,6457.529785,6468.799805,6468.799805,162340000
2022-06-01,6509.189941,6510.259766,6414.220215,6418.890137,6418.890137,74750900
2022-06-02,6447.370117,6506.600098,6447.299805,6500.439941,6500.439941,57959900
2022-06-03,6545.000000,6547.819824,6473.740234,6485.299805,6485.299805,48236300
2022-06-06,6533.819824,6593.149902,6533.819824,6548.779785,6548.779785,60142400
2022-06-07,6523.160156,6523.600098,6459.919922,6500.350098,6500.350098,66096000
2022-06-08,6517.549805,6517.549805,6413.870117,6448.629883,6448.629883,73239600
2022-06-09,6412.580078,6456.910156,6342.990234,6358.459961,6358.459961,72804300
2022-06-10,6316.410156,6325.890137,6177.310059,6187.229980,6187.229980,103756400
2022-06-13,6088.049805,6122.259766,6006.279785,6022.319824,6022.319824,106541000
2022-06-14,6063.799805,6075.370117,5934.120117,5949.839844,5949.839844,85949300
2022-06-15,6022.839844,6062.620117,5972.310059,6030.129883,6030.129883,93774600
2022-06-16,6003.660156,6018.100098,5872.200195,5886.240234,5886.240234,99480100
2022-06-17,5906.859863,5974.060059,5870.640137,5882.649902,5882.649902,181205900
