Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,183.160004,183.449997,180.919998,182.210007,176.096466,1385300
2022-01-04,182.860001,183.169998,180.029999,181.580002,175.487610,1200900
2022-01-05,181.169998,181.169998,175.380005,175.490005,169.601944,1704000
2022-01-06,175.389999,177.169998,173.440002,176.110001,170.201126,1592500
2022-01-07,176.300003,177.149994,173.699997,174.490005,168.635498,799700
2022-01-10,172.750000,175.250000,169.979996,175.100006,169.225006,1578900
2022-01-11,174.740005,177.149994,173.449997,177.070007,171.128922,1198100
2022-01-12,177.899994,179.110001,176.660004,177.789993,171.824753,769700
2022-01-13,178.190002,178.330002,172.449997,172.830002,167.031174,1304600
2022-01-14,170.919998,172.990005,169.970001,172.149994,166.373993,2067900
2022-01-18,169.389999,170.229996,167.270004,167.679993,162.053970,1882200
2022-01-19,169.080002,169.940002,165.679993,165.770004,160.208069,1557300
2022-01-20,166.630005,169.320007,163.740005,163.940002,158.439468,2585400
2022-01-21,162.740005,164.330002,159.809998,159.990005,154.621994,3182100
2022-01-24,156.009995,161.050003,151.360001,160.839996,155.443466,4551100
2022-01-25,157.570007,160.539993,155.839996,158.309998,152.998352,3220100
2022-01-26,161.559998,163.630005,156.479996,158.479996,153.162674,4223900
2022-01-27,160.559998,161.669998,155.880005,156.509995,151.258774,3185200
2022-01-28,156.009995,160.600006,153.960007,160.600006,155.211533,2657300
2022-01-31,160.570007,165.440002,160.509995,165.399994,159.850464,1854300
2022-02-01,166.330002,167.529999,164.029999,167.309998,161.696396,2253000
2022-02-02,168.809998,169.089996,166.679993,168.619995,162.962448,1766400
2022-02-03,166.160004,167.830002,164.149994,164.669998,159.144974,2406400
2022-02-04,164.690002,168.410004,163.910004,166.809998,161.213165,1934600
2022-02-07,167.089996,168.119995,165.899994,166.399994,160.816910,1285800
2022-02-08,165.720001,167.979996,164.960007,167.529999,161.909012,1741900
2022-02-09,168.899994,171.729996,168.899994,171.610001,165.852127,1773300
2022-02-10,168.740005,172.669998,167.380005,168.399994,162.749832,1364300
2022-02-11,168.300003,169.229996,162.669998,163.529999,158.043213,1805900
2022-02-14,162.850006,163.929993,160.779999,162.279999,156.835175,1184300
2022-02-15,164.229996,166.169998,164.229996,166.080002,160.507660,737400
2022-02-16,164.949997,166.720001,164.050003,166.210007,160.633286,915800
2022-02-17,164.520004,164.610001,160.250000,160.570007,155.182556,946000
2022-02-18,160.600006,161.380005,157.830002,158.710007,153.384949,1310700
2022-02-22,157.479996,159.860001,155.309998,156.800003,151.539032,1851500
2022-02-23,158.220001,158.889999,153.070007,153.369995,148.224091,1246600
2022-02-24,148.380005,158.020004,148.149994,157.710007,152.418503,1410500
2022-02-25,157.869995,160.940002,156.949997,160.800003,155.404800,960500
2022-02-28,158.850006,161.899994,158.699997,160.970001,155.569107,684900
2022-03-01,160.759995,161.139999,157.380005,158.449997,153.133652,1247200
2022-03-02,159.520004,162.539993,158.860001,161.960007,156.525909,2162900
2022-03-03,162.449997,162.509995,158.639999,159.610001,154.254745,1177300
2022-03-04,158.139999,158.449997,155.470001,157.070007,151.799957,1115900
2022-03-07,156.929993,157.009995,150.759995,150.839996,145.778992,2550200
2022-03-08,150.789993,153.910004,149.050003,150.070007,145.034866,2584200
2022-03-09,153.860001,156.929993,153.139999,156.089996,150.852829,1322300
2022-03-10,153.919998,155.630005,152.970001,155.330002,150.118347,1497200
2022-03-11,156.149994,156.600006,152.220001,152.330002,147.218994,1001300
2022-03-14,152.470001,154.029999,149.979996,150.580002,145.527710,1200700
2022-03-15,151.350006,154.669998,150.809998,154.429993,149.248520,863000
2022-03-16,156.240005,159.860001,154.929993,159.809998,154.448013,1283300
2022-03-17,159.070007,162.740005,158.869995,162.649994,157.192734,689500
2022-03-18,161.929993,165.960007,161.929993,165.820007,160.256409,768000
